,cbsa,cbsa_short,report_date,weekday,Cases_7_day_count_change,cases_100k,admissions_covid_confirmed_last_7_days,admits_100k,state,lat,lon,total_population_2019
1275,"Aguadilla-Isabela, PR","Aguadilla, PR",2021-07-21,Wednesday,0.0,0.0,2.0,0.6913501723190305,PR,18.3569648,-67.0078951,289289.0
1282,"Aguadilla-Isabela, PR","Aguadilla, PR",2021-07-28,Wednesday,0.0,0.0,4.0,1.382700344638061,PR,18.3569648,-67.0078951,289289.0
1289,"Aguadilla-Isabela, PR","Aguadilla, PR",2021-08-04,Wednesday,0.0,0.0,6.0,2.0740505169570915,PR,18.3569648,-67.0078951,289289.0
1294,"Akron, OH","Akron, OH",2021-01-06,Wednesday,0.0,0.0,176.0,25.018515122697337,OH,41.1466395,-81.3501104,703479.0
1301,"Akron, OH","Akron, OH",2021-01-13,Wednesday,0.0,0.0,143.0,20.327543537191588,OH,41.1466395,-81.3501104,703479.0
1308,"Akron, OH","Akron, OH",2021-01-20,Wednesday,0.0,0.0,112.0,15.920873259898306,OH,41.1466395,-81.3501104,703479.0
1315,"Akron, OH","Akron, OH",2021-01-27,Wednesday,0.0,0.0,127.0,18.05313307149183,OH,41.1466395,-81.3501104,703479.0
1322,"Akron, OH","Akron, OH",2021-02-03,Wednesday,0.0,0.0,103.0,14.641517372942191,OH,41.1466395,-81.3501104,703479.0
1329,"Akron, OH","Akron, OH",2021-02-10,Wednesday,0.0,0.0,113.0,16.06302391400454,OH,41.1466395,-81.3501104,703479.0
1336,"Akron, OH","Akron, OH",2021-02-17,Wednesday,0.0,0.0,88.0,12.509257561348669,OH,41.1466395,-81.3501104,703479.0
1343,"Akron, OH","Akron, OH",2021-02-24,Wednesday,0.0,0.0,88.0,12.509257561348669,OH,41.1466395,-81.3501104,703479.0
1350,"Akron, OH","Akron, OH",2021-03-03,Wednesday,0.0,0.0,62.0,8.813340554586562,OH,41.1466395,-81.3501104,703479.0
1357,"Akron, OH","Akron, OH",2021-03-10,Wednesday,0.0,0.0,56.0,7.960436629949153,OH,41.1466395,-81.3501104,703479.0
1364,"Akron, OH","Akron, OH",2021-03-17,Wednesday,0.0,0.0,54.0,7.676135321736683,OH,41.1466395,-81.3501104,703479.0
1371,"Akron, OH","Akron, OH",2021-03-24,Wednesday,0.0,0.0,65.0,9.239792516905267,OH,41.1466395,-81.3501104,703479.0
1378,"Akron, OH","Akron, OH",2021-03-31,Wednesday,0.0,0.0,63.0,8.955491208692797,OH,41.1466395,-81.3501104,703479.0
1385,"Akron, OH","Akron, OH",2021-04-07,Wednesday,0.0,0.0,80.0,11.372052328498789,OH,41.1466395,-81.3501104,703479.0
1392,"Akron, OH","Akron, OH",2021-04-14,Wednesday,0.0,0.0,67.0,9.524093825117737,OH,41.1466395,-81.3501104,703479.0
1399,"Akron, OH","Akron, OH",2021-04-21,Wednesday,0.0,0.0,63.0,8.955491208692797,OH,41.1466395,-81.3501104,703479.0
1406,"Akron, OH","Akron, OH",2021-04-28,Wednesday,0.0,0.0,58.0,8.244737938161622,OH,41.1466395,-81.3501104,703479.0
1413,"Akron, OH","Akron, OH",2021-05-05,Wednesday,0.0,0.0,68.0,9.666244479223971,OH,41.1466395,-81.3501104,703479.0
1420,"Akron, OH","Akron, OH",2021-05-12,Wednesday,0.0,0.0,49.0,6.965382051205508,OH,41.1466395,-81.3501104,703479.0
1427,"Akron, OH","Akron, OH",2021-05-19,Wednesday,0.0,0.0,42.0,5.9703274724618645,OH,41.1466395,-81.3501104,703479.0
1434,"Akron, OH","Akron, OH",2021-05-26,Wednesday,0.0,0.0,49.0,6.965382051205508,OH,41.1466395,-81.3501104,703479.0
1441,"Akron, OH","Akron, OH",2021-06-02,Wednesday,0.0,0.0,38.0,5.401724856036925,OH,41.1466395,-81.3501104,703479.0
1448,"Akron, OH","Akron, OH",2021-06-09,Wednesday,201.0,28.572281475353208,24.0,3.4116156985496366,OH,41.1466395,-81.3501104,703479.0
1455,"Akron, OH","Akron, OH",2021-06-16,Wednesday,112.0,15.920873259898306,25.0,3.5537663526558716,OH,41.1466395,-81.3501104,703479.0
1462,"Akron, OH","Akron, OH",2021-06-23,Wednesday,106.0,15.067969335260896,22.0,3.127314390337167,OH,41.1466395,-81.3501104,703479.0
1469,"Akron, OH","Akron, OH",2021-06-30,Wednesday,73.0,10.376997749755146,16.0,2.274410465699758,OH,41.1466395,-81.3501104,703479.0
1476,"Akron, OH","Akron, OH",2021-07-07,Wednesday,44.0,6.254628780674334,17.0,2.416561119805993,OH,41.1466395,-81.3501104,703479.0
1483,"Akron, OH","Akron, OH",2021-07-14,Wednesday,83.0,11.798504290817494,9.0,1.279355886956114,OH,41.1466395,-81.3501104,703479.0
1490,"Akron, OH","Akron, OH",2021-07-21,Wednesday,175.0,24.876364468591103,15.0,2.132259811593523,OH,41.1466395,-81.3501104,703479.0
1497,"Akron, OH","Akron, OH",2021-07-28,Wednesday,200.0,28.430130821246973,17.0,2.416561119805993,OH,41.1466395,-81.3501104,703479.0
1504,"Akron, OH","Akron, OH",2021-08-04,Wednesday,403.0,57.286713604812654,35.0,4.975272893718221,OH,41.1466395,-81.3501104,703479.0
1509,"Alamogordo, NM","Alamogordo, NM",2021-01-06,Wednesday,0.0,0.0,4.0,5.92680397095866,NM,32.6155988,-105.7513079,67490.0
1516,"Alamogordo, NM","Alamogordo, NM",2021-01-13,Wednesday,0.0,0.0,5.0,7.408504963698325,NM,32.6155988,-105.7513079,67490.0
1523,"Alamogordo, NM","Alamogordo, NM",2021-01-20,Wednesday,0.0,0.0,7.0,10.371906949177655,NM,32.6155988,-105.7513079,67490.0
1530,"Alamogordo, NM","Alamogordo, NM",2021-01-27,Wednesday,0.0,0.0,6.0,8.89020595643799,NM,32.6155988,-105.7513079,67490.0
1537,"Alamogordo, NM","Alamogordo, NM",2021-02-03,Wednesday,0.0,0.0,5.0,7.408504963698325,NM,32.6155988,-105.7513079,67490.0
1544,"Alamogordo, NM","Alamogordo, NM",2021-02-10,Wednesday,0.0,0.0,7.0,10.371906949177655,NM,32.6155988,-105.7513079,67490.0
1551,"Alamogordo, NM","Alamogordo, NM",2021-02-17,Wednesday,0.0,0.0,10.0,14.81700992739665,NM,32.6155988,-105.7513079,67490.0
1558,"Alamogordo, NM","Alamogordo, NM",2021-02-24,Wednesday,0.0,0.0,5.0,7.408504963698325,NM,32.6155988,-105.7513079,67490.0
1565,"Alamogordo, NM","Alamogordo, NM",2021-03-03,Wednesday,0.0,0.0,5.0,7.408504963698325,NM,32.6155988,-105.7513079,67490.0
1572,"Alamogordo, NM","Alamogordo, NM",2021-03-10,Wednesday,0.0,0.0,6.0,8.89020595643799,NM,32.6155988,-105.7513079,67490.0
1579,"Alamogordo, NM","Alamogordo, NM",2021-03-17,Wednesday,0.0,0.0,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1586,"Alamogordo, NM","Alamogordo, NM",2021-03-24,Wednesday,0.0,0.0,3.0,4.445102978218995,NM,32.6155988,-105.7513079,67490.0
1593,"Alamogordo, NM","Alamogordo, NM",2021-03-31,Wednesday,0.0,0.0,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1600,"Alamogordo, NM","Alamogordo, NM",2021-04-07,Wednesday,0.0,0.0,1.0,1.481700992739665,NM,32.6155988,-105.7513079,67490.0
1607,"Alamogordo, NM","Alamogordo, NM",2021-04-14,Wednesday,0.0,0.0,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1614,"Alamogordo, NM","Alamogordo, NM",2021-04-21,Wednesday,0.0,0.0,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1621,"Alamogordo, NM","Alamogordo, NM",2021-04-28,Wednesday,0.0,0.0,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1628,"Alamogordo, NM","Alamogordo, NM",2021-05-05,Wednesday,0.0,0.0,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1635,"Alamogordo, NM","Alamogordo, NM",2021-05-12,Wednesday,0.0,0.0,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1642,"Alamogordo, NM","Alamogordo, NM",2021-05-19,Wednesday,0.0,0.0,3.0,4.445102978218995,NM,32.6155988,-105.7513079,67490.0
1649,"Alamogordo, NM","Alamogordo, NM",2021-05-26,Wednesday,0.0,0.0,4.0,5.92680397095866,NM,32.6155988,-105.7513079,67490.0
1656,"Alamogordo, NM","Alamogordo, NM",2021-06-02,Wednesday,0.0,0.0,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1663,"Alamogordo, NM","Alamogordo, NM",2021-06-09,Wednesday,0.0,0.0,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1670,"Alamogordo, NM","Alamogordo, NM",2021-06-16,Wednesday,17.0,25.188916876574304,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1677,"Alamogordo, NM","Alamogordo, NM",2021-06-23,Wednesday,0.0,0.0,1.0,1.481700992739665,NM,32.6155988,-105.7513079,67490.0
1684,"Alamogordo, NM","Alamogordo, NM",2021-06-30,Wednesday,13.0,19.262112905615645,1.0,1.481700992739665,NM,32.6155988,-105.7513079,67490.0
1691,"Alamogordo, NM","Alamogordo, NM",2021-07-07,Wednesday,0.0,0.0,1.0,1.481700992739665,NM,32.6155988,-105.7513079,67490.0
1698,"Alamogordo, NM","Alamogordo, NM",2021-07-14,Wednesday,13.0,19.262112905615645,1.0,1.481700992739665,NM,32.6155988,-105.7513079,67490.0
1705,"Alamogordo, NM","Alamogordo, NM",2021-07-21,Wednesday,32.0,47.41443176766928,2.0,2.96340198547933,NM,32.6155988,-105.7513079,67490.0
1712,"Alamogordo, NM","Alamogordo, NM",2021-07-28,Wednesday,50.0,74.08504963698326,4.0,5.92680397095866,NM,32.6155988,-105.7513079,67490.0
1719,"Alamogordo, NM","Alamogordo, NM",2021-08-04,Wednesday,46.0,68.15824566602458,0.0,0.0,NM,32.6155988,-105.7513079,67490.0
1724,"Albany, GA","Albany, GA",2021-01-06,Wednesday,0.0,0.0,71.0,48.389515150689036,GA,31.6444531,-84.1119078,146726.0
1731,"Albany, GA","Albany, GA",2021-01-13,Wednesday,0.0,0.0,96.0,65.42807682346687,GA,31.6444531,-84.1119078,146726.0
1738,"Albany, GA","Albany, GA",2021-01-20,Wednesday,0.0,0.0,70.0,47.707972683777925,GA,31.6444531,-84.1119078,146726.0
1745,"Albany, GA","Albany, GA",2021-01-27,Wednesday,0.0,0.0,82.0,55.886482286711285,GA,31.6444531,-84.1119078,146726.0
1752,"Albany, GA","Albany, GA",2021-02-03,Wednesday,0.0,0.0,52.0,35.440208279377885,GA,31.6444531,-84.1119078,146726.0
1759,"Albany, GA","Albany, GA",2021-02-10,Wednesday,0.0,0.0,42.0,28.624783610266757,GA,31.6444531,-84.1119078,146726.0
1766,"Albany, GA","Albany, GA",2021-02-17,Wednesday,0.0,0.0,34.0,23.17244387497785,GA,31.6444531,-84.1119078,146726.0
1773,"Albany, GA","Albany, GA",2021-02-24,Wednesday,0.0,0.0,22.0,14.993934272044491,GA,31.6444531,-84.1119078,146726.0
1780,"Albany, GA","Albany, GA",2021-03-03,Wednesday,0.0,0.0,0.0,0.0,GA,31.6444531,-84.1119078,146726.0
1787,"Albany, GA","Albany, GA",2021-03-10,Wednesday,0.0,0.0,16.0,10.904679470577811,GA,31.6444531,-84.1119078,146726.0
1794,"Albany, GA","Albany, GA",2021-03-17,Wednesday,0.0,0.0,14.0,9.541594536755586,GA,31.6444531,-84.1119078,146726.0
1801,"Albany, GA","Albany, GA",2021-03-24,Wednesday,0.0,0.0,4.0,2.726169867644453,GA,31.6444531,-84.1119078,146726.0
1808,"Albany, GA","Albany, GA",2021-03-31,Wednesday,0.0,0.0,12.0,8.178509602933358,GA,31.6444531,-84.1119078,146726.0
1815,"Albany, GA","Albany, GA",2021-04-07,Wednesday,0.0,0.0,11.0,7.496967136022246,GA,31.6444531,-84.1119078,146726.0
1822,"Albany, GA","Albany, GA",2021-04-14,Wednesday,0.0,0.0,6.0,4.089254801466679,GA,31.6444531,-84.1119078,146726.0
1829,"Albany, GA","Albany, GA",2021-04-21,Wednesday,0.0,0.0,11.0,7.496967136022246,GA,31.6444531,-84.1119078,146726.0
1836,"Albany, GA","Albany, GA",2021-04-28,Wednesday,0.0,0.0,18.0,12.267764404400038,GA,31.6444531,-84.1119078,146726.0
1843,"Albany, GA","Albany, GA",2021-05-05,Wednesday,0.0,0.0,13.0,8.860052069844471,GA,31.6444531,-84.1119078,146726.0
1850,"Albany, GA","Albany, GA",2021-05-12,Wednesday,0.0,0.0,14.0,9.541594536755586,GA,31.6444531,-84.1119078,146726.0
1857,"Albany, GA","Albany, GA",2021-05-19,Wednesday,0.0,0.0,14.0,9.541594536755586,GA,31.6444531,-84.1119078,146726.0
1864,"Albany, GA","Albany, GA",2021-05-26,Wednesday,0.0,0.0,10.0,6.815424669111132,GA,31.6444531,-84.1119078,146726.0
1871,"Albany, GA","Albany, GA",2021-06-02,Wednesday,0.0,0.0,9.0,6.133882202200019,GA,31.6444531,-84.1119078,146726.0
1878,"Albany, GA","Albany, GA",2021-06-09,Wednesday,39.0,26.580156209533417,3.0,2.0446274007333396,GA,31.6444531,-84.1119078,146726.0
1885,"Albany, GA","Albany, GA",2021-06-16,Wednesday,17.0,11.586221937488926,6.0,4.089254801466679,GA,31.6444531,-84.1119078,146726.0
1892,"Albany, GA","Albany, GA",2021-06-23,Wednesday,12.0,8.178509602933358,22.0,14.993934272044491,GA,31.6444531,-84.1119078,146726.0
1899,"Albany, GA","Albany, GA",2021-06-30,Wednesday,0.0,0.0,3.0,2.0446274007333396,GA,31.6444531,-84.1119078,146726.0
1906,"Albany, GA","Albany, GA",2021-07-07,Wednesday,23.0,15.675476738955604,10.0,6.815424669111132,GA,31.6444531,-84.1119078,146726.0
1913,"Albany, GA","Albany, GA",2021-07-14,Wednesday,47.0,32.03249594482232,13.0,8.860052069844471,GA,31.6444531,-84.1119078,146726.0
1920,"Albany, GA","Albany, GA",2021-07-21,Wednesday,67.0,45.663345283044585,15.0,10.223137003666698,GA,31.6444531,-84.1119078,146726.0
1927,"Albany, GA","Albany, GA",2021-07-28,Wednesday,169.0,115.18067690797814,24.0,16.357019205866717,GA,31.6444531,-84.1119078,146726.0
1934,"Albany, GA","Albany, GA",2021-08-04,Wednesday,469.0,319.6434169813121,78.0,53.160312419066834,GA,31.6444531,-84.1119078,146726.0
1939,"Albany-Lebanon, OR","Albany, OR",2021-01-06,Wednesday,0.0,0.0,8.0,6.165750795767212,OR,44.4888982,-122.5372084,129749.0
1946,"Albany-Lebanon, OR","Albany, OR",2021-01-13,Wednesday,0.0,0.0,9.0,6.936469645238113,OR,44.4888982,-122.5372084,129749.0
1953,"Albany-Lebanon, OR","Albany, OR",2021-01-20,Wednesday,0.0,0.0,2.0,1.541437698941803,OR,44.4888982,-122.5372084,129749.0
1960,"Albany-Lebanon, OR","Albany, OR",2021-01-27,Wednesday,0.0,0.0,3.0,2.3121565484127045,OR,44.4888982,-122.5372084,129749.0
1967,"Albany-Lebanon, OR","Albany, OR",2021-02-03,Wednesday,0.0,0.0,6.0,4.624313096825409,OR,44.4888982,-122.5372084,129749.0
1974,"Albany-Lebanon, OR","Albany, OR",2021-02-10,Wednesday,0.0,0.0,2.0,1.541437698941803,OR,44.4888982,-122.5372084,129749.0
1981,"Albany-Lebanon, OR","Albany, OR",2021-02-17,Wednesday,0.0,0.0,2.0,1.541437698941803,OR,44.4888982,-122.5372084,129749.0
1988,"Albany-Lebanon, OR","Albany, OR",2021-02-24,Wednesday,0.0,0.0,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
1995,"Albany-Lebanon, OR","Albany, OR",2021-03-03,Wednesday,0.0,0.0,1.0,0.7707188494709015,OR,44.4888982,-122.5372084,129749.0
2002,"Albany-Lebanon, OR","Albany, OR",2021-03-10,Wednesday,0.0,0.0,1.0,0.7707188494709015,OR,44.4888982,-122.5372084,129749.0
2009,"Albany-Lebanon, OR","Albany, OR",2021-03-17,Wednesday,0.0,0.0,8.0,6.165750795767212,OR,44.4888982,-122.5372084,129749.0
2016,"Albany-Lebanon, OR","Albany, OR",2021-03-24,Wednesday,0.0,0.0,3.0,2.3121565484127045,OR,44.4888982,-122.5372084,129749.0
2023,"Albany-Lebanon, OR","Albany, OR",2021-03-31,Wednesday,0.0,0.0,3.0,2.3121565484127045,OR,44.4888982,-122.5372084,129749.0
2030,"Albany-Lebanon, OR","Albany, OR",2021-04-07,Wednesday,0.0,0.0,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
2037,"Albany-Lebanon, OR","Albany, OR",2021-04-14,Wednesday,0.0,0.0,3.0,2.3121565484127045,OR,44.4888982,-122.5372084,129749.0
2044,"Albany-Lebanon, OR","Albany, OR",2021-04-21,Wednesday,0.0,0.0,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
2051,"Albany-Lebanon, OR","Albany, OR",2021-04-28,Wednesday,0.0,0.0,12.0,9.248626193650818,OR,44.4888982,-122.5372084,129749.0
2058,"Albany-Lebanon, OR","Albany, OR",2021-05-05,Wednesday,0.0,0.0,7.0,5.39503194629631,OR,44.4888982,-122.5372084,129749.0
2065,"Albany-Lebanon, OR","Albany, OR",2021-05-12,Wednesday,0.0,0.0,8.0,6.165750795767212,OR,44.4888982,-122.5372084,129749.0
2072,"Albany-Lebanon, OR","Albany, OR",2021-05-19,Wednesday,0.0,0.0,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
2079,"Albany-Lebanon, OR","Albany, OR",2021-05-26,Wednesday,0.0,0.0,10.0,7.707188494709015,OR,44.4888982,-122.5372084,129749.0
2086,"Albany-Lebanon, OR","Albany, OR",2021-06-02,Wednesday,0.0,0.0,3.0,2.3121565484127045,OR,44.4888982,-122.5372084,129749.0
2093,"Albany-Lebanon, OR","Albany, OR",2021-06-09,Wednesday,88.0,67.82325875343933,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
2100,"Albany-Lebanon, OR","Albany, OR",2021-06-16,Wednesday,74.0,57.03319486084671,4.0,3.082875397883606,OR,44.4888982,-122.5372084,129749.0
2107,"Albany-Lebanon, OR","Albany, OR",2021-06-23,Wednesday,94.0,72.44757185026474,6.0,4.624313096825409,OR,44.4888982,-122.5372084,129749.0
2114,"Albany-Lebanon, OR","Albany, OR",2021-06-30,Wednesday,106.0,81.69619804391556,7.0,5.39503194629631,OR,44.4888982,-122.5372084,129749.0
2121,"Albany-Lebanon, OR","Albany, OR",2021-07-07,Wednesday,53.0,40.84809902195778,2.0,1.541437698941803,OR,44.4888982,-122.5372084,129749.0
2128,"Albany-Lebanon, OR","Albany, OR",2021-07-14,Wednesday,102.0,78.61332264603195,1.0,0.7707188494709015,OR,44.4888982,-122.5372084,129749.0
2135,"Albany-Lebanon, OR","Albany, OR",2021-07-21,Wednesday,95.0,73.21829069973565,5.0,3.8535942473545073,OR,44.4888982,-122.5372084,129749.0
2142,"Albany-Lebanon, OR","Albany, OR",2021-07-28,Wednesday,173.0,133.33436095846596,9.0,6.936469645238113,OR,44.4888982,-122.5372084,129749.0
2149,"Albany-Lebanon, OR","Albany, OR",2021-08-04,Wednesday,255.0,196.53330661507988,6.0,4.624313096825409,OR,44.4888982,-122.5372084,129749.0
2154,"Albany-Schenectady-Troy, NY","Albany, NY",2021-01-06,Wednesday,0.0,0.0,345.0,39.18757901408595,NY,42.7879202,-73.9423479,880381.0
2161,"Albany-Schenectady-Troy, NY","Albany, NY",2021-01-13,Wednesday,0.0,0.0,349.0,39.64192775627824,NY,42.7879202,-73.9423479,880381.0
2168,"Albany-Schenectady-Troy, NY","Albany, NY",2021-01-20,Wednesday,0.0,0.0,304.0,34.53050440661486,NY,42.7879202,-73.9423479,880381.0
2175,"Albany-Schenectady-Troy, NY","Albany, NY",2021-01-27,Wednesday,0.0,0.0,256.0,29.078319500307252,NY,42.7879202,-73.9423479,880381.0
2182,"Albany-Schenectady-Troy, NY","Albany, NY",2021-02-03,Wednesday,0.0,0.0,223.0,25.32994237722077,NY,42.7879202,-73.9423479,880381.0
2189,"Albany-Schenectady-Troy, NY","Albany, NY",2021-02-10,Wednesday,0.0,0.0,185.0,21.013629326393914,NY,42.7879202,-73.9423479,880381.0
2196,"Albany-Schenectady-Troy, NY","Albany, NY",2021-02-17,Wednesday,0.0,0.0,121.0,13.7440494513171,NY,42.7879202,-73.9423479,880381.0
2203,"Albany-Schenectady-Troy, NY","Albany, NY",2021-02-24,Wednesday,0.0,0.0,98.0,11.13154418371137,NY,42.7879202,-73.9423479,880381.0
2210,"Albany-Schenectady-Troy, NY","Albany, NY",2021-03-03,Wednesday,0.0,0.0,93.0,10.563608255970994,NY,42.7879202,-73.9423479,880381.0
2217,"Albany-Schenectady-Troy, NY","Albany, NY",2021-03-10,Wednesday,0.0,0.0,77.0,8.74621328720179,NY,42.7879202,-73.9423479,880381.0
2224,"Albany-Schenectady-Troy, NY","Albany, NY",2021-03-17,Wednesday,0.0,0.0,79.0,8.973387658297941,NY,42.7879202,-73.9423479,880381.0
2231,"Albany-Schenectady-Troy, NY","Albany, NY",2021-03-24,Wednesday,0.0,0.0,83.0,9.427736400490241,NY,42.7879202,-73.9423479,880381.0
2238,"Albany-Schenectady-Troy, NY","Albany, NY",2021-03-31,Wednesday,0.0,0.0,83.0,9.427736400490241,NY,42.7879202,-73.9423479,880381.0
2245,"Albany-Schenectady-Troy, NY","Albany, NY",2021-04-07,Wednesday,0.0,0.0,77.0,8.74621328720179,NY,42.7879202,-73.9423479,880381.0
2252,"Albany-Schenectady-Troy, NY","Albany, NY",2021-04-14,Wednesday,0.0,0.0,90.0,10.222846699326768,NY,42.7879202,-73.9423479,880381.0
2259,"Albany-Schenectady-Troy, NY","Albany, NY",2021-04-21,Wednesday,0.0,0.0,65.0,7.3831670606248885,NY,42.7879202,-73.9423479,880381.0
2266,"Albany-Schenectady-Troy, NY","Albany, NY",2021-04-28,Wednesday,0.0,0.0,84.0,9.541323586038317,NY,42.7879202,-73.9423479,880381.0
2273,"Albany-Schenectady-Troy, NY","Albany, NY",2021-05-05,Wednesday,0.0,0.0,78.0,8.859800472749866,NY,42.7879202,-73.9423479,880381.0
2280,"Albany-Schenectady-Troy, NY","Albany, NY",2021-05-12,Wednesday,0.0,0.0,59.0,6.701643947336437,NY,42.7879202,-73.9423479,880381.0
2287,"Albany-Schenectady-Troy, NY","Albany, NY",2021-05-19,Wednesday,0.0,0.0,54.0,6.133708019596061,NY,42.7879202,-73.9423479,880381.0
2294,"Albany-Schenectady-Troy, NY","Albany, NY",2021-05-26,Wednesday,0.0,0.0,31.0,3.5212027519903315,NY,42.7879202,-73.9423479,880381.0
2301,"Albany-Schenectady-Troy, NY","Albany, NY",2021-06-02,Wednesday,0.0,0.0,35.0,3.975551494182632,NY,42.7879202,-73.9423479,880381.0
2308,"Albany-Schenectady-Troy, NY","Albany, NY",2021-06-09,Wednesday,134.0,15.220682863442077,26.0,2.953266824249955,NY,42.7879202,-73.9423479,880381.0
2315,"Albany-Schenectady-Troy, NY","Albany, NY",2021-06-16,Wednesday,74.0,8.405451730557566,21.0,2.385330896509579,NY,42.7879202,-73.9423479,880381.0
2322,"Albany-Schenectady-Troy, NY","Albany, NY",2021-06-23,Wednesday,64.0,7.269579875076813,5.0,0.567935927740376,NY,42.7879202,-73.9423479,880381.0
2329,"Albany-Schenectady-Troy, NY","Albany, NY",2021-06-30,Wednesday,26.0,2.953266824249955,14.0,1.5902205976730528,NY,42.7879202,-73.9423479,880381.0
2336,"Albany-Schenectady-Troy, NY","Albany, NY",2021-07-07,Wednesday,13.0,1.4766334121249776,17.0,1.9309821543172785,NY,42.7879202,-73.9423479,880381.0
2343,"Albany-Schenectady-Troy, NY","Albany, NY",2021-07-14,Wednesday,62.0,7.042405503980663,10.0,1.135871855480752,NY,42.7879202,-73.9423479,880381.0
2350,"Albany-Schenectady-Troy, NY","Albany, NY",2021-07-21,Wednesday,163.0,18.514711244336258,13.0,1.4766334121249776,NY,42.7879202,-73.9423479,880381.0
2357,"Albany-Schenectady-Troy, NY","Albany, NY",2021-07-28,Wednesday,318.0,36.12072500428791,20.0,2.271743710961504,NY,42.7879202,-73.9423479,880381.0
2364,"Albany-Schenectady-Troy, NY","Albany, NY",2021-08-04,Wednesday,702.0,79.7382042547488,51.0,5.792946462951836,NY,42.7879202,-73.9423479,880381.0
2369,"Albemarle, NC","Albemarle, NC",2021-01-06,Wednesday,0.0,0.0,14.0,22.290863930197755,NC,35.3104492,-80.2543742,62806.0
2376,"Albemarle, NC","Albemarle, NC",2021-01-13,Wednesday,0.0,0.0,10.0,15.922045664426967,NC,35.3104492,-80.2543742,62806.0
2383,"Albemarle, NC","Albemarle, NC",2021-01-20,Wednesday,0.0,0.0,7.0,11.145431965098878,NC,35.3104492,-80.2543742,62806.0
2390,"Albemarle, NC","Albemarle, NC",2021-01-27,Wednesday,0.0,0.0,6.0,9.55322739865618,NC,35.3104492,-80.2543742,62806.0
2397,"Albemarle, NC","Albemarle, NC",2021-02-03,Wednesday,0.0,0.0,9.0,14.32984109798427,NC,35.3104492,-80.2543742,62806.0
2404,"Albemarle, NC","Albemarle, NC",2021-02-10,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2411,"Albemarle, NC","Albemarle, NC",2021-02-17,Wednesday,0.0,0.0,12.0,19.10645479731236,NC,35.3104492,-80.2543742,62806.0
2418,"Albemarle, NC","Albemarle, NC",2021-02-24,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2425,"Albemarle, NC","Albemarle, NC",2021-03-03,Wednesday,0.0,0.0,2.0,3.1844091328853934,NC,35.3104492,-80.2543742,62806.0
2432,"Albemarle, NC","Albemarle, NC",2021-03-10,Wednesday,0.0,0.0,3.0,4.77661369932809,NC,35.3104492,-80.2543742,62806.0
2439,"Albemarle, NC","Albemarle, NC",2021-03-17,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2446,"Albemarle, NC","Albemarle, NC",2021-03-24,Wednesday,0.0,0.0,1.0,1.5922045664426967,NC,35.3104492,-80.2543742,62806.0
2453,"Albemarle, NC","Albemarle, NC",2021-03-31,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2460,"Albemarle, NC","Albemarle, NC",2021-04-07,Wednesday,0.0,0.0,7.0,11.145431965098878,NC,35.3104492,-80.2543742,62806.0
2467,"Albemarle, NC","Albemarle, NC",2021-04-14,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2474,"Albemarle, NC","Albemarle, NC",2021-04-21,Wednesday,0.0,0.0,6.0,9.55322739865618,NC,35.3104492,-80.2543742,62806.0
2481,"Albemarle, NC","Albemarle, NC",2021-04-28,Wednesday,0.0,0.0,8.0,12.737636531541574,NC,35.3104492,-80.2543742,62806.0
2488,"Albemarle, NC","Albemarle, NC",2021-05-05,Wednesday,0.0,0.0,4.0,6.368818265770787,NC,35.3104492,-80.2543742,62806.0
2495,"Albemarle, NC","Albemarle, NC",2021-05-12,Wednesday,0.0,0.0,1.0,1.5922045664426967,NC,35.3104492,-80.2543742,62806.0
2502,"Albemarle, NC","Albemarle, NC",2021-05-19,Wednesday,0.0,0.0,1.0,1.5922045664426967,NC,35.3104492,-80.2543742,62806.0
2509,"Albemarle, NC","Albemarle, NC",2021-05-26,Wednesday,0.0,0.0,3.0,4.77661369932809,NC,35.3104492,-80.2543742,62806.0
